casilla_id,municipio,df,dl,casilla,ubicación,capturista_id,id
2763,4,5,12,1202 B,"ESCUELA PRIMARIA RAMÓN LÓPEZ VELARDE, CALLE PLATÓN, SIN NÚMERO, COLONIA CAMINO VERDE, CÓDIGO POSTAL 22185, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE RENÉ GÓMEZ NORIEGA Y ARQUÍMEDES",1,2763
2764,4,5,12,1202 C1,"ESCUELA PRIMARIA RAMÓN LÓPEZ VELARDE, CALLE PLATÓN, SIN NÚMERO, COLONIA CAMINO VERDE, CÓDIGO POSTAL 22185, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE RENÉ GÓMEZ NORIEGA Y ARQUÍMEDES",1,2764
2765,4,5,12,1202 C2,"ESCUELA PRIMARIA RAMÓN LÓPEZ VELARDE, CALLE PLATÓN, SIN NÚMERO, COLONIA CAMINO VERDE, CÓDIGO POSTAL 22185, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE RENÉ GÓMEZ NORIEGA Y ARQUÍMEDES",1,2765
2766,4,5,12,1202 C3,"ESCUELA PRIMARIA RAMÓN LÓPEZ VELARDE, CALLE PLATÓN, SIN NÚMERO, COLONIA CAMINO VERDE, CÓDIGO POSTAL 22185, TIJUANA, BAJA CALIFORNIA, ENTRE CALLE RENÉ GÓMEZ NORIEGA Y ARQUÍMEDES",1,2766
2767,4,5,12,1203 B,"ESCUELA PRIMARIA ESTATAL LÁZARO CÁRDENAS DEL RÍO, CALLE FRANCISCO I MADERO, NÚMERO 6735, COLONIA CAMINO VERDE GRUPO MÉXICO, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA, ENTRE CALLES FRANCISCO VILLA Y GUADALUPE VICTORIA",1,2767
2768,4,5,12,1203 C1,"ESCUELA PRIMARIA ESTATAL LÁZARO CÁRDENAS DEL RÍO, CALLE FRANCISCO I MADERO, NÚMERO 6735, COLONIA CAMINO VERDE GRUPO MÉXICO, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA, ENTRE CALLES FRANCISCO VILLA Y GUADALUPE VICTORIA",1,2768
2769,4,5,12,1203 C2,"ESCUELA PRIMARIA ESTATAL LÁZARO CÁRDENAS DEL RÍO, CALLE FRANCISCO I MADERO, NÚMERO 6735, COLONIA CAMINO VERDE GRUPO MÉXICO, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA, ENTRE CALLES FRANCISCO VILLA Y GUADALUPE VICTORIA",1,2769
2770,4,5,12,1203 C3,"ESCUELA PRIMARIA ESTATAL LÁZARO CÁRDENAS DEL RÍO, CALLE FRANCISCO I MADERO, NÚMERO 6735, COLONIA CAMINO VERDE GRUPO MÉXICO, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA, ENTRE CALLES FRANCISCO VILLA Y GUADALUPE VICTORIA",1,2770
2771,4,8,12,1204 B,"ESTACIONAMIENTO CENTRO COMERCIAL PACÍFICO, BOULEVARD PACÍFICO, NÚMERO 7501, PARQUE INDUSTRIAL PACÍFICO 1, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE ENSENADA Y BOULEVARD PACÍFICO",1,2771
2772,4,8,12,1204 C1,"ESTACIONAMIENTO CENTRO COMERCIAL PACÍFICO, BOULEVARD PACÍFICO, NÚMERO 7501, PARQUE INDUSTRIAL PACÍFICO 1, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE ENSENADA Y BOULEVARD PACÍFICO",1,2772
2773,4,8,12,1204 C2,"ESTACIONAMIENTO CENTRO COMERCIAL PACÍFICO, BOULEVARD PACÍFICO, NÚMERO 7501, PARQUE INDUSTRIAL PACÍFICO 1, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE ENSENADA Y BOULEVARD PACÍFICO",1,2773
2774,4,8,12,1204 S1,,,2774
2775,4,8,12,1206 B,"DOMICILIO PARTICULAR, CALLE TAURO, EDIFICIO 46, RESIDENCIAL ALFA PANAMERICANO, CÓDIGO POSTAL 22647, TIJUANA, BAJA CALIFORNIA., CASI ESQUINA CALLE CÁNCER",1,2775
2776,4,8,12,1206 C1,"DOMICILIO PARTICULAR, CALLE TAURO, EDIFICIO 46, RESIDENCIAL ALFA PANAMERICANO, CÓDIGO POSTAL 22647, TIJUANA, BAJA CALIFORNIA., CASI ESQUINA CALLE CÁNCER",1,2776
2777,4,8,12,1207 B,"ABARROTES LAURITA, CALLE ACUARIO, EDIFICIO 18, NÚMERO 104, RESIDENCIAL ALFA PANAMERICANO, CÓDIGO POSTAL 22647, TIJUANA, BAJA CALIFORNIA., ENTRE CÁNCER Y LIBRA",1,2777
2778,4,8,12,1208 B,"ESTACIONAMIENTO EXTERIOR, AVENIDA PANAMERICANA, SIN NÚMERO, FRACCIONAMIENTO PANAMERICANO, CÓDIGO POSTAL 22647, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLES ESCUELA Y GÉMINIS",1,2778
2779,4,8,12,1208 C1,"ESTACIONAMIENTO EXTERIOR, AVENIDA PANAMERICANA, SIN NÚMERO, FRACCIONAMIENTO PANAMERICANO, CÓDIGO POSTAL 22647, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLES ESCUELA Y GÉMINIS",1,2779
2780,4,8,12,1209 B,"ESCUELA PRIMARIA URBANA FEDERAL BARAQUIEL FIMBRES, CALLE RÍO ÉUFRATES, NÚMERO 12650, COLONIA CAMINO VERDE, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA., ENTRE CALLES RÍO GRANDE Y AVENIDA DEL IZTACCIHUATL",1,2780
2781,4,8,12,1209 C1,"ESCUELA PRIMARIA URBANA FEDERAL BARAQUIEL FIMBRES, CALLE RÍO ÉUFRATES, NÚMERO 12650, COLONIA CAMINO VERDE, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA., ENTRE CALLES RÍO GRANDE Y AVENIDA DEL IZTACCIHUATL",1,2781
2782,4,8,12,1209 C2,"ESCUELA PRIMARIA URBANA FEDERAL BARAQUIEL FIMBRES, CALLE RÍO ÉUFRATES, NÚMERO 12650, COLONIA CAMINO VERDE, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA., ENTRE CALLES RÍO GRANDE Y AVENIDA DEL IZTACCIHUATL",1,2782
2783,4,8,12,1209 C3,"ESCUELA PRIMARIA URBANA FEDERAL BARAQUIEL FIMBRES, CALLE RÍO ÉUFRATES, NÚMERO 12650, COLONIA CAMINO VERDE, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA., ENTRE CALLES RÍO GRANDE Y AVENIDA DEL IZTACCIHUATL",1,2783
2784,4,8,12,1209 C4,"ESCUELA PRIMARIA URBANA FEDERAL BARAQUIEL FIMBRES, CALLE RÍO ÉUFRATES, NÚMERO 12650, COLONIA CAMINO VERDE, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA., ENTRE CALLES RÍO GRANDE Y AVENIDA DEL IZTACCIHUATL",1,2784
2785,4,8,12,1210 B,"JARDÍN DE NIÑOS CUAUHTÉMOC, CALLE XICOTÉNCATL LEYVA MORTERA, NÚMERO 13981, COLONIA AMPLIACIÓN SÁNCHEZ TABOADA, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLES TORRES DE AGUA CALIENTE Y ANTONIO BOLAÑOS CACHO",1,2785
2786,4,8,12,1210 C1,"JARDÍN DE NIÑOS CUAUHTÉMOC, CALLE XICOTÉNCATL LEYVA MORTERA, NÚMERO 13981, COLONIA AMPLIACIÓN SÁNCHEZ TABOADA, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLES TORRES DE AGUA CALIENTE Y ANTONIO BOLAÑOS CACHO",1,2786
2787,4,8,12,1210 C2,"JARDÍN DE NIÑOS CUAUHTÉMOC, CALLE XICOTÉNCATL LEYVA MORTERA, NÚMERO 13981, COLONIA AMPLIACIÓN SÁNCHEZ TABOADA, CÓDIGO POSTAL 22190, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLES TORRES DE AGUA CALIENTE Y ANTONIO BOLAÑOS CACHO",1,2787
2788,4,8,12,1211 B,"HOSPITAL CELULAR, BOULEVARD SÁNCHEZ TABOADA, NÚMERO 9255, COLONIA AMPLIACIÓN SÁNCHEZ TABOADA, CÓDIGO POSTAL 22185, TIJUANA, BAJA CALIFORNIA., CASI ESQUINA CALLE LEO",1,2788
2789,4,8,12,1211 C1,"HOSPITAL CELULAR, BOULEVARD SÁNCHEZ TABOADA, NÚMERO 9255, COLONIA AMPLIACIÓN SÁNCHEZ TABOADA, CÓDIGO POSTAL 22185, TIJUANA, BAJA CALIFORNIA., CASI ESQUINA CALLE LEO",1,2789
2790,4,8,12,1212 B,"ESCUELA PRIMARIA FEDERAL HÉROES DE 1911, CALLE ESCULTORES, NÚMERO 43, COLONIA REACOMODO SÁNCHEZ TABOADA, CÓDIGO POSTAL 22185, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE VIRGO Y ANDADOR ESCULTOR",1,2790
2791,4,8,12,1212 C1,"ESCUELA PRIMARIA FEDERAL HÉROES DE 1911, CALLE ESCULTORES, NÚMERO 43, COLONIA REACOMODO SÁNCHEZ TABOADA, CÓDIGO POSTAL 22185, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE VIRGO Y ANDADOR ESCULTOR",1,2791
2792,4,8,12,1212 C2,"ESCUELA PRIMARIA FEDERAL HÉROES DE 1911, CALLE ESCULTORES, NÚMERO 43, COLONIA REACOMODO SÁNCHEZ TABOADA, CÓDIGO POSTAL 22185, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE VIRGO Y ANDADOR ESCULTOR",1,2792
2793,4,8,13,1213 B,"DOMICILIO PARTICULAR , CALLE GUATEMALTECOS, NÚMERO 16014, FRACCIONAMIENTO INFONAVIT LATINOS, CÓDIGO POSTAL 22180, TIJUANA, BAJA CALIFORNIA., ESQUINA CON CALLE PASEO REFORMA",1,2793
2794,4,8,13,1213 C1,"DOMICILIO PARTICULAR , CALLE GUATEMALTECOS, NÚMERO 16014, FRACCIONAMIENTO INFONAVIT LATINOS, CÓDIGO POSTAL 22180, TIJUANA, BAJA CALIFORNIA., ESQUINA CON CALLE PASEO REFORMA",1,2794
2795,4,8,13,1214 B,"PARQUE DE LOS POBRES, CALLE CAMINO VIEJO A TECATE, NÚMERO 9, COLONIA PASEO LOS REYES, CÓDIGO POSTAL 22123, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON BOULEVARD SIMÓN BOLÍVAR",1,2795
2796,4,8,13,1214 C1,"PARQUE DE LOS POBRES, CALLE CAMINO VIEJO A TECATE, NÚMERO 9, COLONIA PASEO LOS REYES, CÓDIGO POSTAL 22123, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON BOULEVARD SIMÓN BOLÍVAR",1,2796
2797,4,8,13,1214 C2,"PARQUE DE LOS POBRES, CALLE CAMINO VIEJO A TECATE, NÚMERO 9, COLONIA PASEO LOS REYES, CÓDIGO POSTAL 22123, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON BOULEVARD SIMÓN BOLÍVAR",1,2797
2798,4,8,13,1214 C3,"PARQUE DE LOS POBRES, CALLE CAMINO VIEJO A TECATE, NÚMERO 9, COLONIA PASEO LOS REYES, CÓDIGO POSTAL 22123, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON BOULEVARD SIMÓN BOLÍVAR",1,2798
2799,4,8,13,1214 C4,"PARQUE DE LOS POBRES, CALLE CAMINO VIEJO A TECATE, NÚMERO 9, COLONIA PASEO LOS REYES, CÓDIGO POSTAL 22123, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON BOULEVARD SIMÓN BOLÍVAR",1,2799
2800,4,8,13,1215 B,"ESCUELA PRIMARIA FEDERAL NETZAHUALCÓYOTL, CALLE GLADIOLAS, NÚMERO 13, COLONIA VALLE DE LAS FLORES, CÓDIGO POSTAL 22225, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON CALLE CLAVELES Y CALLE AMAPOLAS",1,2800
2801,4,8,13,1215 C1,"ESCUELA PRIMARIA FEDERAL NETZAHUALCÓYOTL, CALLE GLADIOLAS, NÚMERO 13, COLONIA VALLE DE LAS FLORES, CÓDIGO POSTAL 22225, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON CALLE CLAVELES Y CALLE AMAPOLAS",1,2801
2802,4,8,13,1216 B,"SUBDELEGACIÓN MUNICIPAL INSURGENTES, CALLE DINAMARCA, NÚMERO 15156, FRACCIONAMIENTO AZTECA PARTE BAJA, CÓDIGO POSTAL 22224, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON CALLE CUAUHTÉMOC",1,2802
2803,4,8,13,1216 C1,"SUBDELEGACIÓN MUNICIPAL INSURGENTES, CALLE DINAMARCA, NÚMERO 15156, FRACCIONAMIENTO AZTECA PARTE BAJA, CÓDIGO POSTAL 22224, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON CALLE CUAUHTÉMOC",1,2803
2804,4,8,13,1217 B,"CENTRO COMUNITARIO PRADERAS DE LA MESA, AVENIDA CAMICHÍN, NÚMERO 1000, FRACCIONAMIENTO PRADERAS DE LA MESA, CÓDIGO POSTAL 22224, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON AVENIDA FRESNO",1,2804
2805,4,8,13,1217 C1,"CENTRO COMUNITARIO PRADERAS DE LA MESA, AVENIDA CAMICHÍN, NÚMERO 1000, FRACCIONAMIENTO PRADERAS DE LA MESA, CÓDIGO POSTAL 22224, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON AVENIDA FRESNO",1,2805
2806,4,8,13,1217 C2,"CENTRO COMUNITARIO PRADERAS DE LA MESA, AVENIDA CAMICHÍN, NÚMERO 1000, FRACCIONAMIENTO PRADERAS DE LA MESA, CÓDIGO POSTAL 22224, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON AVENIDA FRESNO",1,2806
2807,4,8,13,1218 B,"ESCUELA PRIMARIA URBANA FEDERAL EJÉRCITO MEXICANO, CALLE PLAN DE AYALA, NÚMERO 7502, COLONIA AGRARISTAS, CÓDIGO POSTAL 22224, TIJUANA, BAJA CALIFORNIA. , CASI ESQUINA CON CALLE PLAN DE LA BARRANCA",1,2807
2808,4,8,13,1218 C1,"ESCUELA PRIMARIA URBANA FEDERAL EJÉRCITO MEXICANO, CALLE PLAN DE AYALA, NÚMERO 7502, COLONIA AGRARISTAS, CÓDIGO POSTAL 22224, TIJUANA, BAJA CALIFORNIA. , CASI ESQUINA CON CALLE PLAN DE LA BARRANCA",1,2808
2809,4,8,13,1218 C2,"ESCUELA PRIMARIA URBANA FEDERAL EJÉRCITO MEXICANO, CALLE PLAN DE AYALA, NÚMERO 7502, COLONIA AGRARISTAS, CÓDIGO POSTAL 22224, TIJUANA, BAJA CALIFORNIA. , CASI ESQUINA CON CALLE PLAN DE LA BARRANCA",1,2809
2810,4,8,13,1218 C3,"ESCUELA PRIMARIA URBANA FEDERAL EJÉRCITO MEXICANO, CALLE PLAN DE AYALA, NÚMERO 7502, COLONIA AGRARISTAS, CÓDIGO POSTAL 22224, TIJUANA, BAJA CALIFORNIA. , CASI ESQUINA CON CALLE PLAN DE LA BARRANCA",1,2810
2811,4,8,13,1219 B,"ESCUELA CONAFE, CALLE DE LAS COMUNIDADES, SIN NÚMERO,COLONIA CERRO COLORADO, CÓDIGO POSTAL 22234, TIJUANA, BAJA CALIFORNIA. , CASI ESQUINA CON CALLE PULSAR",1,2811
2812,4,8,13,1219 C1,"ESCUELA CONAFE, CALLE DE LAS COMUNIDADES, SIN NÚMERO,COLONIA CERRO COLORADO, CÓDIGO POSTAL 22234, TIJUANA, BAJA CALIFORNIA. , CASI ESQUINA CON CALLE PULSAR",1,2812
2813,4,8,13,1219 C2,"ESCUELA CONAFE, CALLE DE LAS COMUNIDADES, SIN NÚMERO,COLONIA CERRO COLORADO, CÓDIGO POSTAL 22234, TIJUANA, BAJA CALIFORNIA. , CASI ESQUINA CON CALLE PULSAR",1,2813
2814,4,8,13,1220 B,"DOMICILIO PARTICULAR, CALLE JOSÉ MARÍA CHICO, NÚMERO 9502, FRACCIONAMIENTO MARIANO MATAMOROS, CÓDIGO POSTAL 22234, TIJUANA, BAJA CALIFORNIA., ENTRE RUTA MARIANO MATAMOROS Y NARCISO MENDOZA",1,2814
2815,4,8,13,1220 C1,"DOMICILIO PARTICULAR, CALLE JOSÉ MARÍA CHICO, NÚMERO 9502, FRACCIONAMIENTO MARIANO MATAMOROS, CÓDIGO POSTAL 22234, TIJUANA, BAJA CALIFORNIA., ENTRE RUTA MARIANO MATAMOROS Y NARCISO MENDOZA",1,2815
2816,4,8,13,1220 C2,"DOMICILIO PARTICULAR, CALLE JOSÉ MARÍA CHICO, NÚMERO 9502, FRACCIONAMIENTO MARIANO MATAMOROS, CÓDIGO POSTAL 22234, TIJUANA, BAJA CALIFORNIA., ENTRE RUTA MARIANO MATAMOROS Y NARCISO MENDOZA",1,2816
2817,4,8,13,1221 B,"ESCUELA PRIMARIA URBANA ESTATAL NARCISO BASSOLS, CALLE UMBELA, NÚMERO 24500, FRACCIONAMIENTO EL FLORIDO PRIMERA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA., ENTRE CALLE GERANIO Y CALLEJÓN DE SERVICIO",1,2817
2818,4,8,13,1221 C1,"ESCUELA PRIMARIA URBANA ESTATAL NARCISO BASSOLS, CALLE UMBELA, NÚMERO 24500, FRACCIONAMIENTO EL FLORIDO PRIMERA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA., ENTRE CALLE GERANIO Y CALLEJÓN DE SERVICIO",1,2818
2819,4,8,13,1221 C2,"ESCUELA PRIMARIA URBANA ESTATAL NARCISO BASSOLS, CALLE UMBELA, NÚMERO 24500, FRACCIONAMIENTO EL FLORIDO PRIMERA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA., ENTRE CALLE GERANIO Y CALLEJÓN DE SERVICIO",1,2819
2820,4,4,14,1222 B,"DOMICILIO PARTICULAR , AVENIDA PRINCIPAL, NÚMERO 9802, FRACCIONAMIENTO EL FLORIDO SEGUNDA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE DÁTIL",1,2820
2821,4,4,14,1222 C1,"DOMICILIO PARTICULAR , AVENIDA PRINCIPAL, NÚMERO 9802, FRACCIONAMIENTO EL FLORIDO SEGUNDA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE DÁTIL",1,2821
2822,4,4,14,1223 B,"ABARROTES Y CARNICERÍA LA POSADA, CALLE DÁTIL, NÚMERO 24736, FRACCIONAMIENTO EL FLORIDO SEGUNDA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE KIMBOMBO",1,2822
2823,4,4,14,1223 C1,"ABARROTES Y CARNICERÍA LA POSADA, CALLE DÁTIL, NÚMERO 24736, FRACCIONAMIENTO EL FLORIDO SEGUNDA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE KIMBOMBO",1,2823
2824,4,4,14,1223 C2,"ABARROTES Y CARNICERÍA LA POSADA, CALLE DÁTIL, NÚMERO 24736, FRACCIONAMIENTO EL FLORIDO SEGUNDA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE KIMBOMBO",1,2824
2825,4,4,14,1224 B,"FARMACIA BENAVIDES, BOULEVARD EL REFUGIO, NÚMERO 25240, FRACCIONAMIENTO CERRO DE LAS ABEJAS, CÓDIGO POSTAL 22245,TIJUANA, BAJA CALIFORNIA, ENTRE LAS CALLES POLEN Y AGUIJÓN",1,2825
2826,4,4,14,1224 C1,"FARMACIA BENAVIDES, BOULEVARD EL REFUGIO, NÚMERO 25240, FRACCIONAMIENTO CERRO DE LAS ABEJAS, CÓDIGO POSTAL 22245,TIJUANA, BAJA CALIFORNIA, ENTRE LAS CALLES POLEN Y AGUIJÓN",1,2826
2827,4,4,14,1224 C2,"FARMACIA BENAVIDES, BOULEVARD EL REFUGIO, NÚMERO 25240, FRACCIONAMIENTO CERRO DE LAS ABEJAS, CÓDIGO POSTAL 22245,TIJUANA, BAJA CALIFORNIA, ENTRE LAS CALLES POLEN Y AGUIJÓN",1,2827
2828,4,4,14,1224 C3,"OXXO FLORIDO II , BOULEVARD EL REFUGIO, NÚMERO 25240, FRACCIONAMIENTO CERRO DE LAS ABEJAS, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA, ENTRE LAS CALLES POLEN Y AGUIJÓN",1,2828
2829,4,4,14,1224 C4,"OXXO FLORIDO II , BOULEVARD EL REFUGIO, NÚMERO 25240, FRACCIONAMIENTO CERRO DE LAS ABEJAS, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA, ENTRE LAS CALLES POLEN Y AGUIJÓN",1,2829
2830,4,4,14,1225 B,"DOMICILIO PARTICULAR , AVENIDA PRINCIPAL, NÚMERO 24902, FRACCIONAMIENTO EL FLORIDO SEGUNDA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE JÍCAMA",1,2830
2831,4,4,14,1225 C1,"DOMICILIO PARTICULAR , AVENIDA PRINCIPAL, NÚMERO 24902, FRACCIONAMIENTO EL FLORIDO SEGUNDA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE JÍCAMA",1,2831
2832,4,8,14,1227 B,"DOMICILIO PARTICULAR, BOULEVARD MARGEN DERECHO, NÚMERO 9902, FRACCIONAMIENTO EL FLORIDO PRIMERA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON CALLE GROSELLA",1,2832
2833,4,8,14,1227 C1,"DOMICILIO PARTICULAR, BOULEVARD MARGEN DERECHO, NÚMERO 9902, FRACCIONAMIENTO EL FLORIDO PRIMERA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON CALLE GROSELLA",1,2833
2834,4,8,13,1228 B,"CENTRO DE ATENCIÓN MÚLTIPLE MARIANO MATAMOROS EDUCACIÓN ESPECIAL, AVENIDA SAUCE, SIN NÚMERO, FRACCIONAMIENTO EL FLORIDO PRIMERA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE UMBELA Y AVENIDA PRINCIPAL",1,2834
2835,4,8,13,1228 C1,"CENTRO DE ATENCIÓN MÚLTIPLE MARIANO MATAMOROS EDUCACIÓN ESPECIAL, AVENIDA SAUCE, SIN NÚMERO, FRACCIONAMIENTO EL FLORIDO PRIMERA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE UMBELA Y AVENIDA PRINCIPAL",1,2835
2836,4,8,13,1228 C2,"CENTRO DE ATENCIÓN MÚLTIPLE MARIANO MATAMOROS EDUCACIÓN ESPECIAL, AVENIDA SAUCE, SIN NÚMERO, FRACCIONAMIENTO EL FLORIDO PRIMERA SECCIÓN, CÓDIGO POSTAL 22245, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE UMBELA Y AVENIDA PRINCIPAL",1,2836
2837,4,8,13,1229 B,"OXXO HANIBAL, CALLE MARÍA TERESA DE JESÚS, SIN NÚMERO, FRACCIONAMIENTO MARIANO MATAMOROS SUR, CÓDIGO POSTAL 22237, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON CALLE EL SAUCE",1,2837
2838,4,8,13,1229 C1,"OXXO HANIBAL, CALLE MARÍA TERESA DE JESÚS, SIN NÚMERO, FRACCIONAMIENTO MARIANO MATAMOROS SUR, CÓDIGO POSTAL 22237, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON CALLE EL SAUCE",1,2838
2839,4,8,13,1229 C2,"OXXO HANIBAL, CALLE MARÍA TERESA DE JESÚS, SIN NÚMERO, FRACCIONAMIENTO MARIANO MATAMOROS SUR, CÓDIGO POSTAL 22237, TIJUANA, BAJA CALIFORNIA. , ESQUINA CON CALLE EL SAUCE",1,2839
2840,4,8,13,1232 B,"ESCUELA PRIMARIA NIÑOS HÉROES., CALLE PRESA ÁLVARO OBREGÓN, SIN NÚMERO, COLONIA PRESA ABELARDO RODRÍGUEZ, CÓDIGO POSTAL 22124, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE PRESA MIGUEL ALEMÁN VALDEZ Y AVENIDA HIDALGO.",1,2840
2841,4,8,13,1232 C1,"ESCUELA PRIMARIA NIÑOS HÉROES., CALLE PRESA ÁLVARO OBREGÓN, SIN NÚMERO, COLONIA PRESA ABELARDO RODRÍGUEZ, CÓDIGO POSTAL 22124, TIJUANA, BAJA CALIFORNIA. , ENTRE CALLE PRESA MIGUEL ALEMÁN VALDEZ Y AVENIDA HIDALGO.",1,2841
2842,4,8,13,1233 B,"ABARROTES ROSSY, CALLE DARÍO GÓMEZ, NÚMERO 20, COLONIA PRESA RODRÍGUEZ, CÓDIGO POSTAL 22124, TIJUANA, BAJA CALIFORNIA., ESQUINA CON ANDADOR CUAUHTÉMOC",1,2842
2843,4,8,13,1233 C1,"ABARROTES ROSSY, CALLE DARÍO GÓMEZ, NÚMERO 20, COLONIA PRESA RODRÍGUEZ, CÓDIGO POSTAL 22124, TIJUANA, BAJA CALIFORNIA., ESQUINA CON ANDADOR CUAUHTÉMOC",1,2843
2844,4,8,13,1234 B,"ÁREA VERDE Y DE JUEGOS, CALLE ANGOSTURA, SIN NÚMERO, FRACCIONAMIENTO LOMAS DE LA PRESA, CÓDIGO POSTAL 22125, TIJUANA, BAJA CALIFORNIA., ENTRE EL TINTERO Y COLÍN",1,2844
2845,4,8,13,1234 C1,"ÁREA VERDE Y DE JUEGOS, CALLE ANGOSTURA, SIN NÚMERO, FRACCIONAMIENTO LOMAS DE LA PRESA, CÓDIGO POSTAL 22125, TIJUANA, BAJA CALIFORNIA., ENTRE EL TINTERO Y COLÍN",1,2845
2846,4,8,13,1234 C2,"ÁREA VERDE Y DE JUEGOS, CALLE ANGOSTURA, SIN NÚMERO, FRACCIONAMIENTO LOMAS DE LA PRESA, CÓDIGO POSTAL 22125, TIJUANA, BAJA CALIFORNIA., ENTRE EL TINTERO Y COLÍN",1,2846
2847,4,8,13,1234 C3,"ÁREA VERDE Y DE JUEGOS, CALLE ANGOSTURA, SIN NÚMERO, FRACCIONAMIENTO LOMAS DE LA PRESA, CÓDIGO POSTAL 22125, TIJUANA, BAJA CALIFORNIA., ENTRE EL TINTERO Y COLÍN",1,2847
2848,4,8,13,1234 C4,"DOMICILIO PARTICULAR, CALLE ANGOSTURA, NÚMERO 17689, INTERIOR 4, FRACCIONAMIENTO LOMAS DE LA PRESA, CÓDIGO POSTAL 22125, TIJUANA, BAJA CALIFORNIA., ENTRE ROSETILLAS Y LAS BOCAS",1,2848
2849,4,8,13,1234 C5,"DOMICILIO PARTICULAR, CALLE ANGOSTURA, NÚMERO 17689, INTERIOR 3, FRACCIONAMIENTO LOMAS DE LA PRESA, CÓDIGO POSTAL 22125, TIJUANA, BAJA CALIFORNIA., ENTRE ROSETILLAS Y LAS BOCAS",1,2849
